timestamp,E_r,E_vr,rho,G_max,E_gap
146.48000000001176,0.12325354374860703,1.2329423839934421,0.03766360305492698,1.1404784211196872,0.07866787646867014
146.49000000001175,0.12438266344415325,1.231178310759605,0.03864798775772822,1.1409906801737024,0.07941231501297025
146.50000000001174,0.11722530226884177,1.2375147854629671,0.03738984878303709,1.1368795838643568,0.07963557885127705
146.51000000001173,0.1183364854587748,1.235725143625745,0.038377474848772325,1.137413919740975,0.08037416237788732
146.52000000001172,0.11946084066440284,1.233949470263314,0.03937144332711495,1.1379385127952,0.08113299331924818
146.5300000000117,0.12059805159814065,1.2321876077466576,0.040371391133320826,1.1384532717655191,0.0819116495616541
146.5400000000117,0.1217478088241811,1.230439403015477,0.041376987180657174,1.1389581056580873,0.08270971144807408
146.5500000000117,0.11448650366960472,1.2304276766973141,0.04002205005866677,1.134743650378898,0.08366261938469784
146.56000000001168,0.11561771065910141,1.2286065355809788,0.04103064332250228,1.1352711315787276,0.08444994192427596
146.57000000001167,0.1167621063305169,1.2267990367568087,0.04204469613286254,1.135788755338692,0.08525642042079144
146.58000000001167,0.11791935728836417,1.2250050420229939,0.04306391900236884,1.1362964321671094,0.08608165347964848
146.59000000001166,0.11908913804401325,1.2232244173698112,0.04408804700084405,1.1367940728528112,0.08692524372642935
146.60000000001165,0.11170627824434415,1.2372228157469607,0.042636692721830204,1.1324759495200465,0.08838754540659527
146.61000000001164,0.11285674358140492,1.2353698650743312,0.04366364780954043,1.1329966446528899,0.08921681696592262
146.62000000001163,0.11402041834435116,1.233530626725232,0.04469537516411694,1.1335073754087357,0.09006421161563048
146.63000000001162,0.11519695134780777,1.2317049785870693,0.045731640043507986,1.1340080540362163,0.09092935567636125
146.6400000000116,0.11638600045880361,1.2298928023401319,0.04677222688369543,1.134498593076743,0.09181188025798838
146.6500000000116,0.10890819988381546,1.2277750095626065,0.04522454900547151,1.1476945094847848,0.09359220266182933
146.6600000000116,0.1100773529602634,1.2259682583546023,0.04626782223425374,1.1501431393404697,0.09445811897417111
146.67000000001158,0.11125973606089004,1.2241749818466237,0.0473153230847603,1.1526039990298886,0.09534122130729325
146.68000000001157,0.11245497959520467,1.2223950719268109,0.048366858208949794,1.1550771529999313,0.09624116549017299
146.69000000001157,0.11366272426922848,1.220628423969513,0.04942224949180388,1.1575626664110465,0.09715761240791727
146.70000000001156,0.10610477188695301,1.2250321178380545,0.04777839636135276,1.1723125833404406,0.09909756169084405
146.71000000001155,0.10729214204692707,1.2232524556705384,0.04883635880057429,1.1748297900768954,0.0999961574038204
146.72000000001154,0.10849276046191442,1.2214861152609577,0.04989811017185648,1.1773594461391916,0.10091110742257929
146.73000000001153,0.10970623854519808,1.2197330008500984,0.050963488914107194,1.1799016173006394,0.10184209594944132
146.74000000001152,0.11093219935777969,1.21799301986014,0.05203234576303968,1.1824563700458182,0.1027888122310382
146.7500000000115,0.10329016678119521,1.2213276994913809,0.0502924818095121,1.1959051790585409,0.10476201988483377
146.7600000000115,0.10449523674666593,1.2195840620408003,0.051363812870631555,1.1984878843754512,0.10569041141797296
146.7700000000115,0.10571357342053582,1.217853558878508,0.05243857415039801,1.201083238145976,0.10663442581312489
146.78000000001148,0.10694476848862842,1.2161361050224624,0.053516628851647506,1.2036913072614592,0.10759377314503896
146.79000000001147,0.10818842675603045,1.2144316183927888,0.05459785025674967,1.2063121593198487,0.10856816838574988
146.80000000001147,0.10046702299779658,1.2172901360750212,0.052761963626190796,1.2184650843593805,0.11047542696529801
146.81000000001146,0.10168926468716,1.2155743707512385,0.05384558545403822,1.2211102136177672,0.11143153304287617
