method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor
baseline,48.0,0,152.5999999999971,23,0.6,0.5999999999997385,0.3000000000002103,2.506033007126899,True,False,2.698804776905891,0.4923669435298306,14.0,2.6907411704911377,3.353761712787673e-12,2.458238467796733,13.0,1.1881206017233916,1.8461538461538463,1.20760181341808,14.0,24.1520362683616,1.8571428571428572,3,False,2,0.0,True,False,1.4488606302644587,False,True,False
baseline,48.0,1,21.80000000000004,13,0.6,0.4999999999999254,1.2000000000000668,1.4755493283201255,True,False,1.5493267947361318,0.2057181753843616,21.0,1.8095790104327365,0.5500000000001428,1.7278791254336654,20.0,0.542829236675356,1.9,0.5414247738348354,21.0,10.828495476696709,1.9047619047619047,1,True,2,0.0,True,False,0.9500289804771868,False,False,True
baseline,48.0,1,22.70000000000008,19,1.3999999999999915,1.3999999999999915,0.4000000000001158,1.6695920396087298,False,False,1.7530716415891665,0.2981790600796167,21.0,1.743750954593121,1.0658141036401503e-13,1.733854270705222,20.0,0.5447063839242814,1.9,0.521729065584756,21.0,10.43458131169512,1.9047619047619047,2,False,2,0.0,True,False,0.9154692511613886,False,False,True
baseline,48.0,1,24.100000000000072,18,0.8000000000000114,0.8000000000000114,1.3999999999999915,1.3914361140940115,False,False,1.46466959378317,0.1884537379705677,20.0,2.328249924611075,0.20000000000013785,2.328249924611075,19.0,0.7699381956714886,1.894736842105263,0.7699381956714886,19.0,15.398763913429772,1.894736842105263,0,False,2,-1.0,False,True,1.2287985713225118,False,True,False
baseline,48.0,1,24.900000000000084,7,1.0999999999998984,1.0999999999998984,0.8000000000000114,2.0145295943395154,False,False,2.126447905136155,0.2901964120665352,19.0,2.1032027291872093,1.3500311979441904e-13,1.8996632942799845,18.0,0.6631075832893538,1.8888888888888888,0.6955164466341621,19.0,13.910328932683242,1.894736842105263,1,False,2,0.0,True,False,1.1100236626265827,False,True,False
baseline,48.0,1,27.900000000000126,6,1.5,1.8999999999999133,1.500000000000135,1.286698096428061,False,True,1.354419048871643,0.2143065498285121,20.0,2.295857627946744,0.20000000000013785,2.295857627946744,19.0,0.7592262586995346,1.894736842105263,0.7592262586995346,19.0,15.184525173990693,1.894736842105263,0,False,2,-1.0,False,True,1.2117026369718928,False,True,False
baseline,48.0,1,31.800000000000097,19,0.6,0.29999999999997584,1.1000000000000156,1.3569747340660296,True,False,1.424823470769331,0.2181150256866984,21.0,1.5205515785291617,0.5500000000002032,1.3688630804524322,20.0,0.4300410197319655,1.9,0.454947968429674,21.0,9.09895936859348,1.9047619047619047,1,True,2,0.0,True,False,0.7982895787278099,False,False,True
baseline,48.0,1,32.50000000000008,13,0.6,0.4000000000000057,0.4000000000000057,1.4586346702409692,True,False,1.5315664037530177,0.2848370824355561,21.0,2.41145870428298,0.4500000000001876,2.3444750689799423,19.0,0.7753037529717695,1.894736842105263,0.757582094981057,20.0,15.15164189962114,1.9,4,False,3,-1.0,True,False,1.2691887917278843,False,True,False
baseline,48.0,1,32.50000000000019,9,0.6,0.399999999999892,0.40000000000011937,1.4586346702409692,True,False,1.5315664037530177,0.2848370824355561,21.0,2.41145870428298,0.4500000000000739,2.3444750689799423,19.0,0.7753037529717695,1.894736842105263,0.757582094981057,20.0,15.15164189962114,1.9,4,False,3,-1.0,True,False,1.2691887917278843,False,True,False
baseline,48.0,1,34.70000000000022,11,0.6,0.4999999999999787,1.8000000000001393,1.3363257550963066,True,False,1.4066586895750597,0.1851123691246801,20.0,2.452110838077163,0.599999999999909,2.404048601346044,19.0,0.7950043605117418,1.894736842105263,0.8108982520727501,19.0,16.217965041455003,1.894736842105263,1,True,2,-1.0,False,False,1.2941696089851695,False,True,False
baseline,48.0,1,35.2000000000002,22,0.6999999999999247,0.6999999999999247,0.4999999999999787,2.3144713658620635,False,False,2.443053108409956,0.3708304434936965,19.0,2.45415096505907,0.19999999999992468,2.3235683531229103,18.0,0.811078363142741,1.8888888888888888,0.8115729097505131,19.0,16.231458195010262,1.894736842105263,1,False,2,0.0,True,False,1.2952463426700647,False,True,False
baseline,48.0,1,36.80000000000025,5,0.8000000000000398,0.8000000000000398,0.9000000000001265,1.914691466217117,False,False,2.0210632143402902,0.3197303869416236,19.0,1.998723097132178,0.049999999999798206,1.7889095634999184,18.0,0.624447238069763,1.8888888888888888,0.6609656630011251,19.0,13.219313260022503,1.894736842105263,1,False,2,0.0,True,False,1.0548816345975385,False,True,False
baseline,48.0,1,37.60000000000029,20,1.0999999999999872,1.0999999999999872,0.8000000000000398,1.5087256373803986,False,False,1.597474204285128,0.2200161632569064,18.0,1.789540140881791,0.49999999999968026,1.7747739557364606,17.0,0.6559549201322543,1.8823529411764706,0.6614124893997975,17.0,13.22824978799595,1.8823529411764706,1,False,2,-1.0,False,False,0.9506931998434515,False,False,True
